Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability
0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1534392000,0.0,0,0.002656489610671997
4,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,8,26,0,7,12,1534406400,0.0,0,0.0038071870803833008
8,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1534420800,0.0,0,0.0021260976791381836
12,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,8,26,0,7,12,1534435200,0.0,0,0.0031065046787261963
16,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1534449600,0.0,0,0.00230252742767334
20,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1534464000,0.0,0,0.002368927001953125
23,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1534474800,0.0,0,0.002352207899093628
0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1534392000,0.0,0,0.0161399245262146
4,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2,9,26,1,7,9,1534406400,0.0,0,0.021902382373809814
8,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1534420800,0.0,0,0.006504267454147339
12,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2,9,26,1,7,9,1534435200,0.0,0,0.021781474351882935
16,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1534449600,0.0,0,0.0178186297416687
20,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1534464000,0.0,0,0.0184900164604187
23,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1534474800,0.0,0,0.01726210117340088
